source_id,db_id,has_schema,strict_analytic_signature
2975,tracking_orders,True,False
2976,tracking_orders,True,False
2977,tracking_orders,True,False
2978,tracking_orders,True,True
2979,tracking_orders,True,False
2980,tracking_orders,True,False
2984,tracking_share_transactions,True,False
2985,tracking_share_transactions,True,False
2987,tracking_share_transactions,True,False
2988,tracking_share_transactions,True,False
2989,tracking_share_transactions,True,False
2990,tracking_share_transactions,True,False
2991,tracking_share_transactions,True,True
2992,tracking_share_transactions,True,True
2993,tracking_share_transactions,True,True
2996,tracking_share_transactions,True,False
2997,tracking_share_transactions,True,False
2998,tracking_share_transactions,True,False
2999,tracking_share_transactions,True,False
3000,tracking_share_transactions,True,False
3001,tracking_share_transactions,True,False
3002,tracking_share_transactions,True,True
3003,tracking_share_transactions,True,True
3004,tracking_share_transactions,True,True
3005,tracking_share_transactions,True,True
3006,tracking_share_transactions,True,False
3007,tracking_share_transactions,True,True
3008,tracking_share_transactions,True,True
3009,tracking_share_transactions,True,True
3010,tracking_share_transactions,True,True
3011,tracking_share_transactions,True,True
3012,tracking_share_transactions,True,True
3013,tracking_share_transactions,True,True
3014,tracking_share_transactions,True,False
3015,tracking_share_transactions,True,False
3016,tracking_share_transactions,True,False
3017,tracking_share_transactions,True,False
3018,tracking_share_transactions,True,False
3019,tracking_share_transactions,True,False
3020,tracking_share_transactions,True,False
3021,tracking_share_transactions,True,False
3022,tracking_share_transactions,True,False
3023,tracking_share_transactions,True,False
3024,tracking_share_transactions,True,False
3025,tracking_software_problems,True,False
3026,tracking_software_problems,True,False
3032,tracking_software_problems,True,False
3033,tracking_software_problems,True,True
3036,tracking_software_problems,True,True
3037,tracking_software_problems,True,False
3038,train_station,True,True
3043,train_station,True,True
3044,train_station,True,True
3045,train_station,True,True
3046,train_station,True,True
3047,train_station,True,True
3049,train_station,True,False
3050,train_station,True,False
3051,train_station,True,True
3052,train_station,True,True
3053,train_station,True,True
3054,train_station,True,True
3055,train_station,True,True
3056,train_station,True,True
3057,tvshow,True,True
3058,tvshow,True,True
3059,tvshow,True,False
3060,tvshow,True,False
3061,tvshow,True,False
3062,tvshow,True,False
3063,tvshow,True,False
3064,tvshow,True,False
3065,twitter_1,True,True
3066,twitter_1,True,True
3067,twitter_1,True,True
3068,twitter_1,True,True
3069,twitter_1,True,True
3070,university_basketball,True,True
3071,university_basketball,True,True
3072,university_basketball,True,True
3073,university_basketball,True,True
3074,university_basketball,True,True
3075,university_basketball,True,True
3076,university_basketball,True,True
3077,university_basketball,True,True
3078,university_basketball,True,True
3079,university_basketball,True,True
3080,university_basketball,True,True
3081,university_basketball,True,True
3082,university_basketball,True,True
3083,university_basketball,True,True
3084,university_basketball,True,True
3085,university_basketball,True,True
3086,university_basketball,True,True
3087,university_basketball,True,True
3088,university_basketball,True,True
3089,university_basketball,True,True
3090,university_basketball,True,True
3091,university_basketball,True,True
3092,university_basketball,True,True
3093,university_basketball,True,True
3094,university_basketball,True,True
3095,university_basketball,True,True
3096,university_basketball,True,True
3097,university_basketball,True,True
3098,university_basketball,True,True
3099,university_basketball,True,True
3100,university_basketball,True,True
3101,university_basketball,True,True
3102,university_basketball,True,True
3103,university_basketball,True,True
3104,university_basketball,True,True
3105,university_basketball,True,True
3106,university_basketball,True,True
3107,university_basketball,True,True
3108,university_basketball,True,True
3109,university_basketball,True,True
3110,university_basketball,True,True
3111,university_basketball,True,True
3112,university_basketball,True,True
3113,university_basketball,True,True
3114,university_basketball,True,True
3115,university_basketball,True,True
3116,university_basketball,True,True
3117,university_basketball,True,True
3118,university_basketball,True,True
3119,university_basketball,True,True
3120,university_basketball,True,True
3121,university_basketball,True,True
3122,university_basketball,True,True
3123,university_basketball,True,True
3124,university_basketball,True,True
3125,university_basketball,True,True
3126,university_basketball,True,True
3127,university_basketball,True,True
3128,university_basketball,True,True
3129,university_basketball,True,True
3130,university_basketball,True,True
3131,university_basketball,True,True
3132,university_basketball,True,True
3133,university_basketball,True,True
3134,university_basketball,True,True
3135,university_basketball,True,True
3136,university_basketball,True,True
3137,university_basketball,True,True
3138,university_basketball,True,True
3139,university_basketball,True,True
3140,university_basketball,True,True
3141,university_basketball,True,True
3142,university_basketball,True,True
3143,university_basketball,True,True
3144,university_basketball,True,True
3145,university_basketball,True,True
3146,university_basketball,True,True
3147,university_basketball,True,True
3148,university_basketball,True,True
3149,university_basketball,True,True
3150,university_basketball,True,True
3151,university_basketball,True,True
3152,university_basketball,True,True
3153,university_basketball,True,True
3154,university_basketball,True,True
3155,university_basketball,True,True
3156,university_basketball,True,True
3157,university_basketball,True,True
3158,university_basketball,True,True
3159,university_basketball,True,True
3160,university_basketball,True,True
3161,university_basketball,True,True
3162,university_basketball,True,True
3163,university_basketball,True,True
3164,university_basketball,True,True
3165,university_basketball,True,True
3166,university_basketball,True,True
3167,university_basketball,True,True
3168,university_basketball,True,True
3169,university_basketball,True,True
3170,university_basketball,True,True
3171,university_basketball,True,True
3172,university_basketball,True,True
3173,university_basketball,True,True
3174,university_basketball,True,True
3175,university_basketball,True,True
3176,university_basketball,True,True
3177,university_basketball,True,True
3178,university_basketball,True,True
3179,university_basketball,True,True
3180,university_basketball,True,True
3181,university_basketball,True,True
3182,university_basketball,True,True
3183,university_basketball,True,True
3184,university_basketball,True,True
3185,university_basketball,True,True
3186,university_basketball,True,True
3187,university_basketball,True,True
3188,university_basketball,True,True
3189,university_basketball,True,True
3190,university_basketball,True,False
3191,university_basketball,True,False
3192,voter_1,True,True
3193,voter_1,True,True
3194,voter_1,True,True
3195,voter_1,True,True
3198,voter_1,True,True
3202,voter_1,True,False
3203,voter_1,True,False
3204,voter_1,True,False
3205,voter_2,True,True
3206,voter_2,True,True
3207,wedding,True,False
3208,wedding,True,False
3209,wedding,True,True
3210,wedding,True,True
3211,wedding,True,False
3212,wedding,True,False
3213,wedding,True,False
3214,wedding,True,False
3215,wedding,True,True
3216,wedding,True,True
3217,wedding,True,True
3218,wedding,True,True
3219,wine_1,True,True
3220,wine_1,True,True
3221,wine_1,True,False
3222,wine_1,True,False
3223,wine_1,True,False
3224,wine_1,True,True
3225,wine_1,True,True
3226,wine_1,True,False
3227,wine_1,True,False
3228,wine_1,True,False
3229,wine_1,True,False
3230,wine_1,True,False
3231,wine_1,True,False
3232,wine_1,True,False
3233,wine_1,True,False
3234,wine_1,True,False
3235,wine_1,True,False
3236,wine_1,True,False
3237,wine_1,True,True
3238,wine_1,True,True
3239,wine_1,True,True
3240,wine_1,True,True
3241,wine_1,True,True
3246,wine_1,True,True
3247,wine_1,True,False
3249,wine_1,True,False
3251,wine_1,True,False
3256,wine_1,True,False
3257,wine_1,True,False
3259,workshop_paper,True,True
3260,workshop_paper,True,True
3261,workshop_paper,True,True
3262,workshop_paper,True,True
3263,workshop_paper,True,True
3264,workshop_paper,True,True
3265,workshop_paper,True,False
3266,workshop_paper,True,False
3267,world_1,True,False
3268,world_1,True,False
3269,world_1,True,True
3270,world_1,True,False
3271,world_1,True,False
3272,world_1,True,True
3273,world_1,True,False
3274,world_1,True,False
3275,world_1,True,True
3276,world_1,True,False
3277,world_1,True,False
3278,wrestler,True,True
3279,wrestler,True,True
3280,wrestler,True,True
3281,wrestler,True,True
3282,wrestler,True,True
3283,wrestler,True,True
3284,wrestler,True,True
3285,wta_1,True,True
3286,wta_1,True,True
3287,wta_1,True,True
3288,wta_1,True,True
3290,wta_1,True,True
3291,wta_1,True,True
372@x_name@ASC,browser_web,True,False
372@x_name@DESC,browser_web,True,False
372@y_name@ASC,browser_web,True,True
372@y_name@DESC,browser_web,True,True
375@x_name@ASC,browser_web,True,False
375@x_name@DESC,browser_web,True,False
375@y_name@ASC,browser_web,True,True
375@y_name@DESC,browser_web,True,True
2443@x_name@ASC,musical,True,False
2443@x_name@DESC,musical,True,False
2443@y_name@ASC,musical,True,True
2443@y_name@DESC,musical,True,True
2444@x_name@ASC,musical,True,False
2444@x_name@DESC,musical,True,False
2444@y_name@ASC,musical,True,True
2444@y_name@DESC,musical,True,True
2446@x_name@ASC,musical,True,False
2446@x_name@DESC,musical,True,False
2446@y_name@ASC,musical,True,False
2446@y_name@DESC,musical,True,False
2450@x_name@ASC,musical,True,False
2450@x_name@DESC,musical,True,False
2450@y_name@ASC,musical,True,True
2450@y_name@DESC,musical,True,True
1384@x_name@ASC,farm,True,False
1384@x_name@DESC,farm,True,False
1384@y_name@ASC,farm,True,True
1384@y_name@DESC,farm,True,True
1386@y_name@ASC,farm,True,True
1386@y_name@DESC,farm,True,True
1387@x_name@ASC,farm,True,False
1387@x_name@DESC,farm,True,False
1388@x_name@ASC,farm,True,False
1388@x_name@DESC,farm,True,False
1390@x_name@ASC,farm,True,False
1390@x_name@DESC,farm,True,False
1390@y_name@ASC,farm,True,True
1390@y_name@DESC,farm,True,True
3192@x_name@ASC,voter_1,True,False
3192@x_name@DESC,voter_1,True,False
3192@y_name@ASC,voter_1,True,True
3192@y_name@DESC,voter_1,True,True
3194@x_name@ASC,voter_1,True,False
3194@x_name@DESC,voter_1,True,False
3194@y_name@ASC,voter_1,True,True
3194@y_name@DESC,voter_1,True,True
3195@x_name@ASC,voter_1,True,False
3195@x_name@DESC,voter_1,True,False
3195@y_name@ASC,voter_1,True,True
3195@y_name@DESC,voter_1,True,True
3204@x_name@ASC,voter_1,True,False
3204@x_name@DESC,voter_1,True,False
3204@y_name@ASC,voter_1,True,False
3204@y_name@DESC,voter_1,True,False
1475@x_name@ASC,game_injury,True,False
1475@x_name@DESC,game_injury,True,False
1475@y_name@ASC,game_injury,True,True
1475@y_name@DESC,game_injury,True,True
1478@y_name@ASC,game_injury,True,False
1478@y_name@DESC,game_injury,True,False
1481@x_name@ASC,game_injury,True,False
1481@x_name@DESC,game_injury,True,False
1481@y_name@ASC,game_injury,True,False
1481@y_name@DESC,game_injury,True,False
1482@x_name@ASC,game_injury,True,False
1482@x_name@DESC,game_injury,True,False
1484@x_name@ASC,game_injury,True,False
1484@x_name@DESC,game_injury,True,False
1487@x_name@ASC,game_injury,True,False
1487@x_name@DESC,game_injury,True,False
1487@y_name@ASC,game_injury,True,True
1487@y_name@DESC,game_injury,True,True
1488@x_name@ASC,game_injury,True,False
1488@x_name@DESC,game_injury,True,False
1488@y_name@ASC,game_injury,True,True
1488@y_name@DESC,game_injury,True,True
1489@x_name@ASC,game_injury,True,False
1489@x_name@DESC,game_injury,True,False
1490@x_name@ASC,game_injury,True,False
1490@x_name@DESC,game_injury,True,False
1491@x_name@ASC,game_injury,True,False
1491@x_name@DESC,game_injury,True,False
1491@y_name@ASC,game_injury,True,True
1491@y_name@DESC,game_injury,True,True
1493@x_name@ASC,game_injury,True,False
1493@x_name@DESC,game_injury,True,False
1493@y_name@ASC,game_injury,True,True
1493@y_name@DESC,game_injury,True,True
1494@x_name@ASC,game_injury,True,False
1494@x_name@DESC,game_injury,True,False
1495@x_name@ASC,game_injury,True,False
1495@x_name@DESC,game_injury,True,False
1523@x_name@ASC,hospital_1,True,False
1523@x_name@DESC,hospital_1,True,False
1523@y_name@ASC,hospital_1,True,False
1523@y_name@DESC,hospital_1,True,False
1525@x_name@ASC,hospital_1,True,False
1525@x_name@DESC,hospital_1,True,False
1525@y_name@ASC,hospital_1,True,True
1525@y_name@DESC,hospital_1,True,True
1528@x_name@ASC,hospital_1,True,False
1528@x_name@DESC,hospital_1,True,False
1528@y_name@ASC,hospital_1,True,False
1528@y_name@DESC,hospital_1,True,False
1530@x_name@ASC,hospital_1,True,False
1530@x_name@DESC,hospital_1,True,False
1530@y_name@ASC,hospital_1,True,True
1530@y_name@DESC,hospital_1,True,True
1532@x_name@ASC,hospital_1,True,False
1532@x_name@DESC,hospital_1,True,False
1532@y_name@ASC,hospital_1,True,True
1532@y_name@DESC,hospital_1,True,True
1535@x_name@ASC,hospital_1,True,False
1535@x_name@DESC,hospital_1,True,False
1535@y_name@ASC,hospital_1,True,True
1535@y_name@DESC,hospital_1,True,True
2308@x_name@ASC,manufacturer,True,False
2308@x_name@DESC,manufacturer,True,False
2308@y_name@ASC,manufacturer,True,False
2308@y_name@DESC,manufacturer,True,False
2310@x_name@ASC,manufacturer,True,False
2310@x_name@DESC,manufacturer,True,False
2310@y_name@ASC,manufacturer,True,True
2310@y_name@DESC,manufacturer,True,True
2312@x_name@ASC,manufacturer,True,False
2312@x_name@DESC,manufacturer,True,False
2312@y_name@ASC,manufacturer,True,False
2312@y_name@DESC,manufacturer,True,False
2314@x_name@ASC,manufacturer,True,False
2314@x_name@DESC,manufacturer,True,False
2314@y_name@ASC,manufacturer,True,True
2314@y_name@DESC,manufacturer,True,True
2828@x_name@ASC,station_weather,True,False
2828@x_name@DESC,station_weather,True,False
2828@y_name@ASC,station_weather,True,True
2828@y_name@DESC,station_weather,True,True
2829@x_name@ASC,station_weather,True,False
2829@x_name@DESC,station_weather,True,False
2829@y_name@ASC,station_weather,True,True
2829@y_name@DESC,station_weather,True,True
2830@x_name@ASC,station_weather,True,False
2830@x_name@DESC,station_weather,True,False
2830@y_name@ASC,station_weather,True,True
2830@y_name@DESC,station_weather,True,True
2831@x_name@ASC,station_weather,True,False
2831@x_name@DESC,station_weather,True,False
2831@y_name@ASC,station_weather,True,True
2831@y_name@DESC,station_weather,True,True
2834@x_name@ASC,station_weather,True,False
2834@x_name@DESC,station_weather,True,False
2834@y_name@ASC,station_weather,True,True
2834@y_name@DESC,station_weather,True,True
2837@x_name@ASC,station_weather,True,False
2837@x_name@DESC,station_weather,True,False
2837@y_name@ASC,station_weather,True,True
2837@y_name@DESC,station_weather,True,True
2838@x_name@ASC,station_weather,True,False
2838@x_name@DESC,station_weather,True,False
2838@y_name@ASC,station_weather,True,True
2838@y_name@DESC,station_weather,True,True
2841@x_name@ASC,station_weather,True,False
2841@x_name@DESC,station_weather,True,False
2841@y_name@ASC,station_weather,True,True
2841@y_name@DESC,station_weather,True,True
2843@x_name@ASC,station_weather,True,False
2843@x_name@DESC,station_weather,True,False
2843@y_name@ASC,station_weather,True,True
2843@y_name@DESC,station_weather,True,True
2844@x_name@ASC,station_weather,True,False
2844@x_name@DESC,station_weather,True,False
2844@y_name@ASC,station_weather,True,True
2844@y_name@DESC,station_weather,True,True
2845@x_name@ASC,station_weather,True,False
2845@x_name@DESC,station_weather,True,False
2845@y_name@ASC,station_weather,True,False
2845@y_name@DESC,station_weather,True,False
2846@x_name@ASC,station_weather,True,False
2846@x_name@DESC,station_weather,True,False
2846@y_name@ASC,station_weather,True,False
2846@y_name@DESC,station_weather,True,False
2544@x_name@ASC,perpetrator,True,False
2544@x_name@DESC,perpetrator,True,False
2544@y_name@ASC,perpetrator,True,True
2544@y_name@DESC,perpetrator,True,True
2865@x_name@ASC,storm_record,True,False
2865@x_name@DESC,storm_record,True,False
2865@y_name@ASC,storm_record,True,True
2865@y_name@DESC,storm_record,True,True
2867@x_name@ASC,storm_record,True,False
2867@x_name@DESC,storm_record,True,False
2867@y_name@ASC,storm_record,True,True
2867@y_name@DESC,storm_record,True,True
2868@x_name@ASC,storm_record,True,False
2868@x_name@DESC,storm_record,True,False
2868@y_name@ASC,storm_record,True,False
2868@y_name@DESC,storm_record,True,False
2869@x_name@ASC,storm_record,True,False
2869@x_name@DESC,storm_record,True,False
2869@y_name@ASC,storm_record,True,False
2869@y_name@DESC,storm_record,True,False
1407@x_name@ASC,flight_1,True,False
1407@x_name@DESC,flight_1,True,False
1407@y_name@ASC,flight_1,True,True
1407@y_name@DESC,flight_1,True,True
1408@x_name@ASC,flight_1,True,False
1408@x_name@DESC,flight_1,True,False
1408@y_name@ASC,flight_1,True,True
1408@y_name@DESC,flight_1,True,True
1409@x_name@ASC,flight_1,True,False
1409@x_name@DESC,flight_1,True,False
1409@y_name@ASC,flight_1,True,True
1409@y_name@DESC,flight_1,True,True
1411@x_name@ASC,flight_1,True,False
1411@x_name@DESC,flight_1,True,False
1411@y_name@ASC,flight_1,True,True
1411@y_name@DESC,flight_1,True,True
1413@x_name@ASC,flight_1,True,False
1413@x_name@DESC,flight_1,True,False
1413@y_name@ASC,flight_1,True,False
1413@y_name@DESC,flight_1,True,False
1414@x_name@ASC,flight_1,True,False
1414@x_name@DESC,flight_1,True,False
1414@y_name@ASC,flight_1,True,True
1414@y_name@DESC,flight_1,True,True
2172@x_name@ASC,manufactory_1,True,False
2172@x_name@DESC,manufactory_1,True,False
2172@y_name@ASC,manufactory_1,True,False
2172@y_name@DESC,manufactory_1,True,False
2173@x_name@ASC,manufactory_1,True,False
2173@x_name@DESC,manufactory_1,True,False
2173@y_name@ASC,manufactory_1,True,True
2173@y_name@DESC,manufactory_1,True,True
2174@x_name@ASC,manufactory_1,True,False
2174@x_name@DESC,manufactory_1,True,False
2174@y_name@ASC,manufactory_1,True,False
2174@y_name@DESC,manufactory_1,True,False
2175@x_name@ASC,manufactory_1,True,False
2175@x_name@DESC,manufactory_1,True,False
2175@y_name@ASC,manufactory_1,True,False
2175@y_name@DESC,manufactory_1,True,False
2176@x_name@ASC,manufactory_1,True,False
2176@x_name@DESC,manufactory_1,True,False
2176@y_name@ASC,manufactory_1,True,False
2176@y_name@DESC,manufactory_1,True,False
2177@x_name@ASC,manufactory_1,True,False
2177@x_name@DESC,manufactory_1,True,False
2177@y_name@ASC,manufactory_1,True,True
2177@y_name@DESC,manufactory_1,True,True
2178@x_name@ASC,manufactory_1,True,False
2178@x_name@DESC,manufactory_1,True,False
2178@y_name@ASC,manufactory_1,True,True
2178@y_name@DESC,manufactory_1,True,True
2179@x_name@ASC,manufactory_1,True,False
2179@x_name@DESC,manufactory_1,True,False
2179@y_name@ASC,manufactory_1,True,True
2179@y_name@DESC,manufactory_1,True,True
2180@x_name@ASC,manufactory_1,True,False
2180@x_name@DESC,manufactory_1,True,False
2180@y_name@ASC,manufactory_1,True,True
2180@y_name@DESC,manufactory_1,True,True
2181@x_name@ASC,manufactory_1,True,False
2181@x_name@DESC,manufactory_1,True,False
2181@y_name@ASC,manufactory_1,True,True
2181@y_name@DESC,manufactory_1,True,True
2183@x_name@ASC,manufactory_1,True,False
2183@x_name@DESC,manufactory_1,True,False
2183@y_name@ASC,manufactory_1,True,True
2183@y_name@DESC,manufactory_1,True,True
2186@x_name@ASC,manufactory_1,True,False
2186@x_name@DESC,manufactory_1,True,False
2186@y_name@ASC,manufactory_1,True,False
2186@y_name@DESC,manufactory_1,True,False
2189@x_name@ASC,manufactory_1,True,False
2189@x_name@DESC,manufactory_1,True,False
2189@y_name@ASC,manufactory_1,True,False
2189@y_name@DESC,manufactory_1,True,False
2191@x_name@ASC,manufactory_1,True,False
2191@x_name@DESC,manufactory_1,True,False
2191@y_name@ASC,manufactory_1,True,False
2191@y_name@DESC,manufactory_1,True,False
2192@x_name@ASC,manufactory_1,True,False
2192@x_name@DESC,manufactory_1,True,False
2192@y_name@ASC,manufactory_1,True,False
2192@y_name@DESC,manufactory_1,True,False
2201@x_name@ASC,manufactory_1,True,False
2201@x_name@DESC,manufactory_1,True,False
2201@y_name@ASC,manufactory_1,True,True
2201@y_name@DESC,manufactory_1,True,True
2202@x_name@ASC,manufactory_1,True,False
2202@x_name@DESC,manufactory_1,True,False
2202@y_name@ASC,manufactory_1,True,False
2202@y_name@DESC,manufactory_1,True,False
2203@x_name@ASC,manufactory_1,True,False
2203@x_name@DESC,manufactory_1,True,False
2203@y_name@ASC,manufactory_1,True,False
2203@y_name@DESC,manufactory_1,True,False
2204@x_name@ASC,manufactory_1,True,False
2204@x_name@DESC,manufactory_1,True,False
2204@y_name@ASC,manufactory_1,True,True
2204@y_name@DESC,manufactory_1,True,True
2205@x_name@ASC,manufactory_1,True,False
2205@x_name@DESC,manufactory_1,True,False
2205@y_name@ASC,manufactory_1,True,True
2205@y_name@DESC,manufactory_1,True,True
2206@x_name@ASC,manufactory_1,True,False
2206@x_name@DESC,manufactory_1,True,False
2206@y_name@ASC,manufactory_1,True,True
2206@y_name@DESC,manufactory_1,True,True
2207@x_name@ASC,manufactory_1,True,False
2207@x_name@DESC,manufactory_1,True,False
2207@y_name@ASC,manufactory_1,True,True
2207@y_name@DESC,manufactory_1,True,True
2208@x_name@ASC,manufactory_1,True,False
2208@x_name@DESC,manufactory_1,True,False
2208@y_name@ASC,manufactory_1,True,True
2208@y_name@DESC,manufactory_1,True,True
2209@x_name@ASC,manufactory_1,True,False
2209@x_name@DESC,manufactory_1,True,False
2209@y_name@ASC,manufactory_1,True,True
2209@y_name@DESC,manufactory_1,True,True
2210@x_name@ASC,manufactory_1,True,False
2210@x_name@DESC,manufactory_1,True,False
2210@y_name@ASC,manufactory_1,True,True
2210@y_name@DESC,manufactory_1,True,True
2211@x_name@ASC,manufactory_1,True,False
2211@x_name@DESC,manufactory_1,True,False
2211@y_name@ASC,manufactory_1,True,True
2211@y_name@DESC,manufactory_1,True,True
2212@x_name@ASC,manufactory_1,True,False
2212@x_name@DESC,manufactory_1,True,False
2212@y_name@ASC,manufactory_1,True,True
2212@y_name@DESC,manufactory_1,True,True
2213@x_name@ASC,manufactory_1,True,False
2213@x_name@DESC,manufactory_1,True,False
2213@y_name@ASC,manufactory_1,True,True
2213@y_name@DESC,manufactory_1,True,True
2214@x_name@ASC,manufactory_1,True,False
2214@x_name@DESC,manufactory_1,True,False
2214@y_name@ASC,manufactory_1,True,True
2214@y_name@DESC,manufactory_1,True,True
2215@x_name@ASC,manufactory_1,True,False
2215@x_name@DESC,manufactory_1,True,False
2215@y_name@ASC,manufactory_1,True,True
2215@y_name@DESC,manufactory_1,True,True
2216@x_name@ASC,manufactory_1,True,False
2216@x_name@DESC,manufactory_1,True,False
2216@y_name@ASC,manufactory_1,True,True
2216@y_name@DESC,manufactory_1,True,True
2217@x_name@ASC,manufactory_1,True,False
2217@x_name@DESC,manufactory_1,True,False
2217@y_name@ASC,manufactory_1,True,True
2217@y_name@DESC,manufactory_1,True,True
2218@x_name@ASC,manufactory_1,True,False
2218@x_name@DESC,manufactory_1,True,False
2218@y_name@ASC,manufactory_1,True,True
2218@y_name@DESC,manufactory_1,True,True
2219@x_name@ASC,manufactory_1,True,False
2219@x_name@DESC,manufactory_1,True,False
2219@y_name@ASC,manufactory_1,True,True
2219@y_name@DESC,manufactory_1,True,True
2220@x_name@ASC,manufactory_1,True,False
2220@x_name@DESC,manufactory_1,True,False
2220@y_name@ASC,manufactory_1,True,True
2220@y_name@DESC,manufactory_1,True,True
2221@x_name@ASC,manufactory_1,True,False
2221@x_name@DESC,manufactory_1,True,False
2221@y_name@ASC,manufactory_1,True,True
2221@y_name@DESC,manufactory_1,True,True
2222@x_name@ASC,manufactory_1,True,False
2222@x_name@DESC,manufactory_1,True,False
2222@y_name@ASC,manufactory_1,True,True
2222@y_name@DESC,manufactory_1,True,True
2223@x_name@ASC,manufactory_1,True,False
2223@x_name@DESC,manufactory_1,True,False
2223@y_name@ASC,manufactory_1,True,True
2223@y_name@DESC,manufactory_1,True,True
2224@x_name@ASC,manufactory_1,True,False
2224@x_name@DESC,manufactory_1,True,False
2224@y_name@ASC,manufactory_1,True,True
2224@y_name@DESC,manufactory_1,True,True
2225@x_name@ASC,manufactory_1,True,False
2225@x_name@DESC,manufactory_1,True,False
2225@y_name@ASC,manufactory_1,True,True
2225@y_name@DESC,manufactory_1,True,True
2226@x_name@ASC,manufactory_1,True,False
2226@x_name@DESC,manufactory_1,True,False
2226@y_name@ASC,manufactory_1,True,True
2226@y_name@DESC,manufactory_1,True,True
2227@x_name@ASC,manufactory_1,True,False
2227@x_name@DESC,manufactory_1,True,False
2227@y_name@ASC,manufactory_1,True,True
2227@y_name@DESC,manufactory_1,True,True
2228@x_name@ASC,manufactory_1,True,False
2228@x_name@DESC,manufactory_1,True,False
2228@y_name@ASC,manufactory_1,True,True
2228@y_name@DESC,manufactory_1,True,True
2229@x_name@ASC,manufactory_1,True,False
2229@x_name@DESC,manufactory_1,True,False
2229@y_name@ASC,manufactory_1,True,True
2229@y_name@DESC,manufactory_1,True,True
2230@x_name@ASC,manufactory_1,True,False
2230@x_name@DESC,manufactory_1,True,False
2230@y_name@ASC,manufactory_1,True,True
2230@y_name@DESC,manufactory_1,True,True
2231@x_name@ASC,manufactory_1,True,False
2231@x_name@DESC,manufactory_1,True,False
2231@y_name@ASC,manufactory_1,True,True
2231@y_name@DESC,manufactory_1,True,True
2232@x_name@ASC,manufactory_1,True,False
2232@x_name@DESC,manufactory_1,True,False
2232@y_name@ASC,manufactory_1,True,True
2232@y_name@DESC,manufactory_1,True,True
2233@x_name@ASC,manufactory_1,True,False
2233@x_name@DESC,manufactory_1,True,False
2233@y_name@ASC,manufactory_1,True,True
2233@y_name@DESC,manufactory_1,True,True
2234@x_name@ASC,manufactory_1,True,False
2234@x_name@DESC,manufactory_1,True,False
2234@y_name@ASC,manufactory_1,True,True
2234@y_name@DESC,manufactory_1,True,True
2235@x_name@ASC,manufactory_1,True,False
2235@x_name@DESC,manufactory_1,True,False
2235@y_name@ASC,manufactory_1,True,True
2235@y_name@DESC,manufactory_1,True,True
2236@x_name@ASC,manufactory_1,True,False
2236@x_name@DESC,manufactory_1,True,False
2236@y_name@ASC,manufactory_1,True,True
2236@y_name@DESC,manufactory_1,True,True
2237@x_name@ASC,manufactory_1,True,False
2237@x_name@DESC,manufactory_1,True,False
2237@y_name@ASC,manufactory_1,True,False
2237@y_name@DESC,manufactory_1,True,False
2238@x_name@ASC,manufactory_1,True,False
2238@x_name@DESC,manufactory_1,True,False
2238@y_name@ASC,manufactory_1,True,False
2238@y_name@DESC,manufactory_1,True,False
2239@x_name@ASC,manufactory_1,True,False
2239@x_name@DESC,manufactory_1,True,False
2239@y_name@ASC,manufactory_1,True,False
2239@y_name@DESC,manufactory_1,True,False
2240@x_name@ASC,manufactory_1,True,False
2240@x_name@DESC,manufactory_1,True,False
2240@y_name@ASC,manufactory_1,True,False
2240@y_name@DESC,manufactory_1,True,False
2241@x_name@ASC,manufactory_1,True,False
2241@x_name@DESC,manufactory_1,True,False
2241@y_name@ASC,manufactory_1,True,False
2241@y_name@DESC,manufactory_1,True,False
2242@x_name@ASC,manufactory_1,True,False
2242@x_name@DESC,manufactory_1,True,False
2242@y_name@ASC,manufactory_1,True,True
2242@y_name@DESC,manufactory_1,True,True
2243@x_name@ASC,manufactory_1,True,False
2243@x_name@DESC,manufactory_1,True,False
2243@y_name@ASC,manufactory_1,True,True
2243@y_name@DESC,manufactory_1,True,True
2244@x_name@ASC,manufactory_1,True,False
2244@x_name@DESC,manufactory_1,True,False
2244@y_name@ASC,manufactory_1,True,True
2244@y_name@DESC,manufactory_1,True,True
2245@x_name@ASC,manufactory_1,True,False
2245@x_name@DESC,manufactory_1,True,False
2245@y_name@ASC,manufactory_1,True,True
2245@y_name@DESC,manufactory_1,True,True
2246@x_name@ASC,manufactory_1,True,False
2246@x_name@DESC,manufactory_1,True,False
2246@y_name@ASC,manufactory_1,True,True
2246@y_name@DESC,manufactory_1,True,True
2247@x_name@ASC,manufactory_1,True,False
2247@x_name@DESC,manufactory_1,True,False
2247@y_name@ASC,manufactory_1,True,True
2247@y_name@DESC,manufactory_1,True,True
2248@x_name@ASC,manufactory_1,True,False
2248@x_name@DESC,manufactory_1,True,False
2248@y_name@ASC,manufactory_1,True,True
2248@y_name@DESC,manufactory_1,True,True
2249@x_name@ASC,manufactory_1,True,False
2249@x_name@DESC,manufactory_1,True,False
2249@y_name@ASC,manufactory_1,True,True
2249@y_name@DESC,manufactory_1,True,True
2250@x_name@ASC,manufactory_1,True,False
2250@x_name@DESC,manufactory_1,True,False
2250@y_name@ASC,manufactory_1,True,True
2250@y_name@DESC,manufactory_1,True,True
2251@x_name@ASC,manufactory_1,True,False
2251@x_name@DESC,manufactory_1,True,False
2251@y_name@ASC,manufactory_1,True,True
